videoid,mask_objectmc,box_objectmc
5364842,0.9675624740452078,0.9720171320587402
4011754,0.4184596555895172,0.7300926707819496
10653833,0.9577479741222097,0.9708530954745148
5793722,0.8404432397454475,0.8818835223203086
6537567,0.9506031914267854,0.9345083636429302
5894607,0.7429261825909662,0.4858933374835942
5803088,0.6191803282885402,0.5971900204664725
5801597,0.9033509726153786,0.8906524913461861
5423855,0.5619521467386928,0.8912704133188069
6761264,0.8991588949524905,0.9423733493266739
6865083,0.686197105589027,0.71600820945314
17284758,0.994627875175649,0.9964073538250583
6005174,0.9497941210513646,0.9536592128278627
3273637,0.7584070116618551,0.19831478005326256
2896090,0.9461198836279843,0.8467773846143223
15483822,0.9651253636813771,0.28131442865928313
3327657,0.8373017122777731,0.8725220704858372
4640062,0.8439850266531517,0.8601268760013528
6183153,0.8581158072843328,0.7266963854590902
5923354,0.3856370601364079,0.3389382298971347
5536731,0.9464865989627345,0.9813609098759059
6537020,0.9248164362152812,0.9664369266890607
4215906,0.6467376803676937,0.7441570874735636
6300450,0.9479169521686528,0.9137302317143812
5703652,0.7976123588075189,0.9179451569059297
6764810,0.905085387984135,0.903582433059747
4367750,0.9340327932314879,0.8689580819238505
4919532,0.8980874656361191,0.8616744166765178
4191314,0.8917918784422553,0.7683159646665768
4912366,0.9703834884710916,0.9683990614073616
5916205,0.5070644500759443,0.2356823520934569
5780298,0.820624735941387,0.7592141800192195
6424089,0.9028612729785707,0.6977087928396826
6266265,0.9263487783393155,0.9376526307343629
5286378,0.6128655982423256,nan
6672703,0.7487556938864594,0.4022751337223662
6594037,0.958221556863844,0.873903614799688
4374509,0.9657883129295434,0.9649985066961928
4814030,0.6471839742970797,0.6543161969822304
6216951,0.8965225405022438,0.911878421784567
3188893,0.9586064560801303,0.8324687583407486
6774106,0.5170131217082439,0.7464858581208115
5377270,0.6854483235048277,0.8931739708450351
10014066,0.8486947833764693,0.8556355899632141
11214348,0.9430622552687523,0.24631246360656076
10176476,0.9254695596164215,0.9499448941831504
10019102,0.7170504189158688,0.6099020533333821
4215907,0.9821265120543794,0.9946283064463042
5088352,0.7402934233584682,0.7245946434171879
4295732,0.9731748400629343,0.9803619643947827
5286276,0.8688695506864789,0.7418789293744771
5074351,0.9524810329826204,0.9582522492431526
5921020,0.8959701697831117,0.8980979996383677
19401541,0.9265390019156002,0.9604264984490358
5962309,0.9315964487574452,0.8635517935091874
6684242,0.9751669780817365,0.4459003304533682
3255228,0.9453960570321598,0.7158010858324523
6944458,0.815973828972099,0.8273573362699775
12759422,0.6457223587327547,0.8606191284467773
5035827,0.9161299481314321,0.8809274505706868
6739971,0.9618960346506584,0.9597812641219895
6274805,0.5719018632736816,0.5726484024503222
5354968,0.7569249311052126,0.8543867742364314
2932289,0.9724962116884849,0.6284614435464398
19285894,0.850978024277657,0.9234515596310321
3967173,0.3588684699409526,0.5157304825837381
12251733,0.46048764841101447,0.4138128759690831
3917905,0.7930194387725099,0.6000930256086372
4086294,0.859929127310089,0.7827393716862658
5032157,0.9173491099286585,0.8625171328952482
6116152,0.9530495927449554,0.9720553415657056
5370874,0.9396469627916143,0.89091065700985
10433379,0.9731012814988299,0.9614355519030926
17647957,0.8782643498478304,0.8227526855874029
5168987,0.8848518929018303,0.9480301273063781
5585328,0.9236632752113821,0.9879140664877573
5926951,0.9476838968188939,0.7636259634790457
5174174,0.615572679259147,0.7076061582078164
4360171,0.7708500230636741,0.9237843847176629
14171491,0.9147896094205412,0.7707017800973067
6835454,0.9343901952593516,0.9609581555918857
13666555,0.9025059750665431,0.7950859056427494
6168161,0.9300068781382913,0.6403273483228921
10159565,0.9156153942734591,0.993521803191371
5844086,0.8369045480184174,0.9544515729020892
5271748,0.9625009602415933,0.96487709696849
3740035,0.9708558965279478,0.978513023180183
5668822,0.9498373519022104,0.5744048206293612
6141409,0.7557763934520599,0.9124027364044877
3196635,0.9074133468827816,0.941590984747939
6443877,0.9195479558858707,0.8751988718486402
3752548,0.9086438357510775,0.8847724127177307
19274370,0.898614126364071,0.9355340727918516
4230560,0.6845945985193093,0.49783743106460543
11295197,0.9955076658460343,0.9966755862491359
6346226,0.887235301764297,0.9359113168804076
5542075,0.8647519836257227,0.6024000747142753
5544711,0.956293102283453,0.8392324773831363
10602053,0.7423770217428649,0.7970786197579351
6944596,0.8051908623452865,0.32657128508948075
5282319,0.9842039991350101,0.9843325172014425
6258331,0.9671342987839687,0.977455806805252
4913136,0.914083882985391,0.6923879478528535
17574207,0.9419347068360938,0.9426332892915594
5741346,0.9517742838477545,0.8899053952067357
6138258,0.9430952923655321,0.8123782391095976
11530045,0.9750172936660989,0.9825774881305415
4180659,0.9844163065395666,0.9929094864976163
6765431,0.8989694093732016,0.8451157479299363
10071336,0.9773228789767376,0.9688995493894027
5220728,0.7891072150655244,0.6772635809192545
6290111,0.8966867902701343,0.8992326375583357
5888659,0.9200304401208114,0.9081008191899961
6771499,0.9446453882287178,0.6280789771990924
12551438,0.8939952478424429,0.9384155528892856
3585876,0.9083106569542815,0.951777044912681
4210977,0.7639764957038202,0.8612402178375163
18196204,0.35398739288718245,0.4823324024522425
5799458,0.9275087892054534,0.9071267134737695
6296640,0.7887803480101515,0.6833326256646883
6235160,0.2700872710530013,0.8042495889827347
3252971,0.8789136828616155,0.6599443311664013
5940472,0.9485560144744416,0.9145555879616117
6844208,0.9300057114778112,0.9208465203678037
4804857,0.7617634315198597,0.7080276432677868
6258138,0.9193216693069207,0.8611174293797157
4918265,0.9642210266094835,0.9587946096856049
4623266,0.8867799572086911,0.5335587074707019
4878065,0.8747292443067328,0.6621254550160889
3873095,0.8893887124267438,0.9175939108260214
3159483,0.8469760219780881,0.7120565887416427
11025401,0.8848181895963543,0.8959550082565204
5243391,0.9652978267997643,0.9516284601430189
4321720,0.9619734432389948,0.7344894552005162
4779526,0.8951413935288958,0.9688051787534073
3010216,0.9693833091045421,0.9694937441595688
6305193,0.9672022612794867,0.9801986544501683
6388877,0.9502583553020458,0.9719103999953281
18512155,0.9579092199653063,0.9497902235156146
6657662,0.44087728865773923,0.42108055109063763
5251980,0.9631257825542392,0.8021728802126017
6595804,0.788770703144671,0.34471024426149555
5646054,0.9519291376283845,0.7203007025370757
2966107,0.8245157973293322,0.7500041296613902
5359139,0.7079575239114576,0.8285475861662807
3873088,0.978120735307027,0.9672440030376119
5513026,0.9292982486095628,0.9511108944399769
4438993,0.9158309247235407,0.9363009733351789
5791523,0.73420124094289,0.8074599623816633
6258028,0.8055804873205518,0.6996713521481376
15070936,0.8211045231414952,0.9746281782353718
1249415,0.7201092203709767,0.7040107561720944
6396284,0.7511923249735559,0.7639874420658649
5699549,0.9291267823728963,0.8680862633083837
6011446,0.7975642871284001,0.4990994304355903
3064249,0.9336025650009048,0.9713650603337421
4723777,0.8961173269796896,0.7056580364690602
5301100,0.7844541629780711,0.5526538509981901
4101789,0.9165894967690281,0.9654350265255929
5228662,0.7917481851761115,0.7604912810884462
6279929,0.9611781661814685,0.9800459741455251
6072871,0.9214942286990396,0.4871561209270224
3987788,0.9760349161444948,0.985110088981062
12819898,0.9020257248066944,0.925307326639037
5583487,0.9019733642369574,0.6395018159064568
6153453,0.9650884855629512,0.9840048476756964
10632973,0.9812775345958934,0.9843778960812756
5638095,0.978555969646698,0.9626490183559161
5451388,0.8471483021453708,0.9252711606126626
6308043,0.9484850485608008,0.7402976657763106
5426857,0.9589651170604164,0.9755024772135831
10495797,0.7906102575786126,0.5051110793474551
10037765,0.8463451617509007,0.8314466399288009
5039715,0.9328711953277289,0.9671622449308521
6714788,0.913547581986514,0.9478491726201432
2871925,0.9332715487448897,0.6690970389847569
6619862,0.958655523104007,0.9733030089387383
10660697,0.9545905651614915,0.9541947651466696
5637325,0.9754225965867399,0.9727874960143761
5552846,0.9172983078624939,0.8032777852150663
4945129,0.856105974022387,0.9429632990970379
6655816,0.9412520933916653,0.92858754148843
10620156,0.7770135161353574,0.7899981063700194
4754211,0.7312312913851259,0.8459086533840624
4330655,0.8689270627563376,0.6213569664755411
5427608,0.738363389645211,0.344793490352112
5726280,0.9220931538549383,0.8104677414097631
5798782,0.6206631633506222,0.5624279038140526
4122394,0.947546043434308,0.9602521486981526
19607907,0.9208370609250628,0.8850711848440856
15196738,0.8734940665410414,0.9082377893711884
4912529,0.9732380363897161,0.9942887523830384
4475818,0.7571818558490088,0.9691289024963428
10989074,0.6877672545264252,0.5031226948896164
18014635,0.9675541605234013,0.9647637270836454
15405846,0.9694689382597118,0.9654666141955704
1375821,0.9677299163196111,0.9818702332500037
5935403,0.5404214325193981,0.6411110813312858
5422332,0.9550575224654527,0.9762867712818883
3015511,0.9809212648220957,0.9839247566688879
10397725,0.9237608913493829,0.7295163063728531
12945953,0.9216591741568712,0.8816081046701523
6174378,0.8046574155682541,0.463520835565832
15686379,0.9803546399418682,0.9859056886014741
1338592,0.8248208165844385,0.8400346278425238
5286860,0.8707501058422992,0.6609949572828945
5235745,0.9030543743187353,0.6854449364884274
6860811,0.9185893502476142,0.7911243380726408
5530854,0.9076894494994183,0.743482465055342
3111744,0.8327745206894752,0.8065937558518684
5993662,0.8606362530611363,0.6124725248510168
12356223,0.8422457539264986,0.6566406444957928
5356841,0.9184002590497188,0.893487142354241
4618500,0.8816140475861971,0.8867508599323728
4275772,0.9440287826510936,0.3797665317919645
4738111,0.9482260578139345,0.27319284540874633
10484394,0.6681884697406293,0.6595705767837647
6577992,0.9119152436163701,0.2499952691599513
2424117,0.8786947356900404,0.7959583084313365
12340481,0.9723555832375417,0.9675513890103206
5127006,0.9173349731745819,0.9689130096137889
2355571,0.9864077574851142,0.9894392275590911
5266798,0.9694944879869104,0.9820284250032629
5243235,0.8377688841124178,0.8234388857996919
4174113,0.9624026410437585,0.9559248836383722
1345911,0.5685478534331833,nan
14313664,0.972670241086306,0.980690541112619
4443738,0.8750788733971901,0.8142047950094649
4459706,0.7718979821286203,0.682747961358122
5286851,0.8179901138471601,0.6605417147638307
5364533,0.8075298135895737,0.16389060299585437
19522773,0.8615881208423735,0.8775883910436898
11011917,0.58966987788068,0.7182958969371749
10397583,0.9945355242416497,0.9935593990706741
5815282,0.921062840778076,0.9350049859686307
10010480,0.578325561282759,0.651586107497651
12171748,0.5171524030394418,0.5255362506001737
17038759,0.8304867126332502,0.28353607891616367
11356760,0.662667067147464,0.5808636238789874
4412729,0.9392757502687397,0.6539779814564134
3829707,0.991643003099983,0.988601011507302
4887279,0.7659685814322078,0.7295823833175035
6760670,0.7774082564799918,0.8691349709595846
17722498,0.9953909662812985,0.9977655295694919
13188720,0.9543856368914794,0.966656739461826
6740238,0.3706818646821927,0.7140704689361862
12333633,0.7929989777021506,0.6058591352740458
6813641,0.962156310690672,0.9593499805250343
6944411,0.770380593683078,0.7095719875172427
